Date,SOURCEURL,Label,N_label,AvgTone
2019-04-13,https://www.wilx.com/content/news/Trivago-hotel-website-actor-arrested-in-Texas-on-DWI-charge-508521691.html,Employee_Health_And_Safety,9.0,30.76923076923075
2019-04-13,https://wqad.com/2019/04/12/police-say-they-found-trivago-pitchman-passed-out-in-a-car-in-a-moving-lane-of-traffic/,Employee_Health_And_Safety,9.0,28.76025815907155
2019-04-13,https://www.abbynews.com/trending-now/trivago-guy-arrested-in-texas-for-drunk-driving/,Employee_Health_And_Safety,9.0,31.0126582278481
2019-04-13,https://www.freep.com/story/travel/news/2019/04/12/trivago-hotel-website-actor-timothy-williams-arrested-dwi-charge/3449865002/,Employee_Health_And_Safety,9.0,30.532300387354756
2019-04-14,https://www.nbcphiladelphia.com/news/national-international/Trivago-Actor-DWI-508500981.html,Employee_Health_And_Safety,9.0,34.5679012345679
2019-04-14,https://panow.com/2019/04/14/trivago-hotel-website-actor-arrested-in-texas-on-dwi-charge-2/,Employee_Health_And_Safety,9.0,18.25396825396825
2019-04-15,https://www.dailymail.co.uk/wires/ap/article-6916725/Trivago-hotel-website-actor-arrested-Texas-DWI-charge.html,Employee_Health_And_Safety,9.0,31.04265402843605
2019-04-17,https://www.chron.com/news/houston-texas/houston/article/DWI-case-reset-for-Trivago-pitchman-13774431.php,Management_Of_Legal_And_Regulatory_Framework,12.0,28.9589403561402
2019-04-17,https://www.mrt.com/news/houston-texas/houston/article/DWI-case-reset-for-Trivago-pitchman-13774431.php,Business_Ethics,0.0,29.771573604060897
2019-04-18,https://www.marketscreener.com/RAKUTEN-INC-6814873/news/Rakuten-LIFULL-STAY-Offers-Japanese-Vacation-Rental-Inventories-to-trivago-28444754/,Customer_Welfare,6.0,82.58655804480651
2019-05-01,https://skift.com/2019/05/01/google-hotels-prompts-trivago-to-increase-advertising-in-50-global-markets/,Competitive_Behavior,4.0,58.47457627118645
2019-06-18,https://www.afaqs.com/news/story/55272_Is-anyone-missing-the-trivago-guy,Business_Model_Resilience,3.0,65.13513513513514
2019-06-20,https://www.law360.com/classaction/articles/1170970/cuban-hotel-owners-sue-trivago-over-confiscated-property,Competitive_Behavior,4.0,36.6071428571429
2019-09-09,https://www.mediapost.com/publications/article/340434/trivago-prioritizes-search-rankings-for-advertiser.html,Competitive_Behavior,4.0,43.10344827586204
2019-09-11,https://www.stuff.co.nz/business/world/115715516/trivago-defends-its-best-price-claim-best-isnt-always-cheapest-it-tells-australian-court,Competitive_Behavior,4.0,38.22463768115945
2019-09-11,http://www.travelweekly.com.au/article/trivago-claims-best-isnt-always-cheapest-in-accc-court-case/,Competitive_Behavior,4.0,30.140186915887853
2019-09-18,https://www.financialexpress.com/money/how-to-get-rich-fast-in-india-trivago-guy-abhinav-kumar-tips/1709734/,Competitive_Behavior,4.0,73.39901477832515
2019-11-05,https://www.finanznachrichten.de/nachrichten-2019-11/48088937-trivago-n-v-trivago-reports-strong-referral-revenue-growth-in-americas-in-q3-strengthens-alternative-accommodation-offering-399.htm,Systemic_Risk_Management,18.0,43.83873107861865
2019-11-14,https://finance.yahoo.com/news/trivago-incoming-ceo-gets-busy-193053038.html,Systemic_Risk_Management,18.0,54.89715964740449
2019-11-15,https://skift.com/2019/11/14/trivagos-incoming-ceo-gets-busy-tweaking-its-advertising-strategy/,Business_Model_Resilience,3.0,54.89715964740449
2019-12-09,https://www.travelandleisure.com/travel-tips/travel-trends/holiday-travelers-increased-spending-money-time-trivago-data,Labor_Practices,11.0,75.65435246920094
2020-01-11,https://www.financialexpress.com/brandwagon/trivago-replaces-vaseline-to-emerge-as-the-most-advertised-brand-in-week-53-barc/1819959/,Competitive_Behavior,4.0,54.21052631578951
2020-01-12,https://www.indiantelevision.com/television/tv-channels/viewership/trivago-becomes-top-brand-in-2019s-final-week-rankings-of-barc-200112,Competitive_Behavior,4.0,46.79487179487181
2020-01-16,https://www.finanznachrichten.de/nachrichten-2020-01/48620723-trivago-n-v-more-than-80-of-tech-leaders-predict-economic-downturn-yet-are-optimistic-about-their-businesses-399.htm,Competitive_Behavior,4.0,59.775458102304746
2020-01-20,https://www.news.com.au/travel/travel-advice/accommodation/trivago-fined-for-misleading-customers-on-pricing/news-story/30074634a8f3b90ddee445468a7216ce,Competitive_Behavior,4.0,34.536082474226795
2020-01-20,https://www.miragenews.com/trivago-misled-consumers-about-hotel-room-rates/,Competitive_Behavior,4.0,44.3502824858757
2020-01-20,https://www.afr.com/politics/federal/hotel-trivago-s-best-deals-were-for-advertisers-court-finds-20200121-p53t6r,Competitive_Behavior,4.0,42.95774647887325
2020-01-20,https://www.9news.com.au/national/trivago-misled-customers-on-pricing-court/bc181b86-8481-4da5-aa06-5ab47bd6b0a9,Competitive_Behavior,4.0,39.35108540274375
2020-01-20,https://www.watoday.com.au/business/consumer-affairs/trivago-misled-consumers-in-favour-of-advertiser-dollars-federal-court-finds-20200120-p53t40.html,Competitive_Behavior,4.0,41.77565932885085
2020-01-21,https://www.stuff.co.nz/business/118929391/trivago-misled-consumers-in-favour-of-advertiser-dollars-australian-court-finds,Competitive_Behavior,4.0,40.83503054989815
2020-01-21,https://www.zdnet.com/article/accc-declares-victory-after-federal-court-rules-trivago-misled-consumers/,Competitive_Behavior,4.0,38.440876815832844
2020-01-21,https://www.cmo.com.au/article/670387/trivago-found-breach-australian-consumer-law-misleading-price-claims/,Competitive_Behavior,4.0,33.217362221769356
2020-01-21,https://thenewdaily.com.au/life/travel/2020/01/21/trivago-pricing/,Competitive_Behavior,4.0,35.1709417185996
2020-01-21,https://mumbrella.com.au/trivago-misled-consumers-66-8-of-the-time-by-favouring-highest-paying-advertisers-court-rules-613940,Competitive_Behavior,4.0,46.86847599164925
2020-01-21,https://www.perthnow.com.au/news/consumer-protection/accc-wants-trivago-to-be-penalised-millions-for-misleading-customers-on-prices-ng-b881439161z,Competitive_Behavior,4.0,27.235671254076156
2020-01-21,https://www.rnz.co.nz/news/national/407814/multiple-complaints-about-trivago-by-nz-holidaymakers,Management_Of_Legal_And_Regulatory_Framework,12.0,11.527839976115848
2020-01-21,https://www.businessinsider.com.au/trivago-federal-court-breach-consumer-law-2020-1,Competitive_Behavior,4.0,39.90825688073395
2020-01-23,https://www.cairnspost.com.au/travel/trivago-fined-for-misleading-customers-on-pricing/news-story/30074634a8f3b90ddee445468a7216ce?nk=b28839453b7d0a60005f4658bb592679-1579768406,Competitive_Behavior,4.0,32.0717131474104
2020-01-29,https://www.coffscoastadvocate.com.au/news/trivago-misled-consumers-over-hotel-room-rates/3931518/,Competitive_Behavior,4.0,41.856677524429955
2020-01-29,https://www.adgully.com/trivago-guy-makes-a-comeback-in-paytm-ad-what-makes-the-move-a-smart-one-90726.html,Competitive_Behavior,4.0,54.597701149425305
2020-02-01,https://www.financialexpress.com/brandwagon/lux-toilet-soap-races-ahead-of-trivago-to-emerge-as-the-most-advertised-brand-in-week-3-barc/1842829/,Competitive_Behavior,4.0,45.943204868154154
2020-02-04,https://www.warwickdailynews.com.au/news/buyer-beware-after-trivago-fallout/3936024/,Competitive_Behavior,4.0,42.6009724977054
2020-02-11,https://www.houstonchronicle.com/news/houston-texas/houston/article/Harris-County-dismisses-DWI-case-against-Trivago-15047992.php,Business_Ethics,0.0,24.823592274205954
2020-02-11,https://www.chron.com/news/houston-texas/houston/article/Harris-County-dismisses-DWI-case-against-Trivago-15047992.php,Business_Ethics,0.0,24.6192893401015
2020-02-12,http://www.nydailynews.com/news/national/ny-trivago-actor-timothy-williams-drunk-driving-charge-texas-20200211-ouddayxqtfbfvpxqxjbqtnglya-story.html,Management_Of_Legal_And_Regulatory_Framework,12.0,12.441314553990601
2020-02-27,https://cheddar.com/media/coronavirus-will-hurt-trivago-financials-but-wont-last-three-quarters,Systemic_Risk_Management,18.0,33.5820895522388
2020-05-18,https://finance.yahoo.com/news/back-future-trivago-shifts-strategy-224058562.html,Systemic_Risk_Management,18.0,49.1386735572782
2020-06-16,https://www.benzinga.com/pressreleases/20/06/tr16260102/analysis-by-mckinsey-and-trivago-corona-is-changing-german-travel-habits,Competitive_Behavior,4.0,52.46409937083667
2020-06-17,https://finance.yahoo.com/news/analysis-mckinsey-trivago-corona-changing-070000266.html,Systemic_Risk_Management,18.0,52.454991816693955
2020-07-09,https://finance.yahoo.com/news/trivago-data-reveals-americans-appetite-130000311.html,Systemic_Risk_Management,18.0,58.4135001871273
2020-07-13,https://www.cnbc.com/2020/07/13/trivago-ceo-says-travel-has-fallen-as-us-coronavirus-cases-rise.html,Employee_Health_And_Safety,9.0,47.24264705882355
2020-08-25,https://www.businessinsider.com/trivagos-ceo-facebook-twitter-have-got-working-from-home-wrong-2020-8,Employee_Health_And_Safety,9.0,53.79746835443034
2020-08-25,https://www.businessinsider.com/trivago-remote-working-office-model-challenge-facebook-twitter-2020-8,Employee_Health_And_Safety,9.0,56.2937062937063
2020-08-28,http://www.msn.com/en-us/lifestyle/career/why-fully-remote-working-is-doomed-to-fail-according-to-the-ceo-of-travel-giant-trivago/ar-BB18tcSv,Employee_Health_And_Safety,9.0,53.1446540880503
2020-09-21,https://skift.com/2020/09/21/venture-firm-howzat-is-raising-120-million-to-find-the-next-trivago-or-airbnb/,Systemic_Risk_Management,18.0,53.97727272727275
2020-11-04,https://www.byronnews.com.au/news/trivago-misled-consumers-over-best-deal/4132750/,Competitive_Behavior,4.0,31.907894736842096
2020-11-05,https://www.travelweekly.com.au/article/trivago-loses-appeal-after-misleading-consumers-over-hotel-ads/,Competitive_Behavior,4.0,37.864077669902905
